Dataset,Classifier,Algorithm,Seed,ValidationFitness,Accuracy,Precision,Recall,F1,ROC_AUC,Features,SelectionRuntime,TestRuntime,SelectedFeatureNames,MaskFile,ConvergenceFile
heart,svm,GA,2,0.11280869565217395,0.7934782608695652,0.8404255319148937,0.7745098039215687,0.8061224489795918,0.8880918220946915,13,4.157904026999859,0.020642257999952562,"[""trestbps"", ""chol"", ""thalch"", ""oldpeak"", ""ca"", ""sex_Female"", ""cp_asymptomatic"", ""cp_typical angina"", ""fbs_True"", ""restecg_lv hypertrophy"", ""restecg_normal"", ""exang_False"", ""thal_normal""]",results/final/artifacts/heart__svm__ga__seed2__mask.npy,results/final/artifacts/heart__svm__ga__seed2__convergence.npy
heart,svm,GA,3,0.11280869565217395,0.7989130434782609,0.8350515463917526,0.7941176470588235,0.8140703517587939,0.8660329985652797,13,4.143189099999745,0.033114076999936515,"[""chol"", ""thalch"", ""oldpeak"", ""ca"", ""cp_atypical angina"", ""cp_typical angina"", ""restecg_st-t abnormality"", ""exang_False"", ""slope_downsloping"", ""slope_flat"", ""thal_fixed defect"", ""thal_normal"", ""thal_reversable defect""]",results/final/artifacts/heart__svm__ga__seed3__mask.npy,results/final/artifacts/heart__svm__ga__seed3__convergence.npy
heart,svm,GA,4,0.10822826086956523,0.7989130434782609,0.8421052631578947,0.7843137254901961,0.8121827411167513,0.885222381635581,15,4.128175411000029,0.020322948999819346,"[""trestbps"", ""chol"", ""thalch"", ""oldpeak"", ""ca"", ""sex_Female"", ""sex_Male"", ""cp_asymptomatic"", ""fbs_True"", ""restecg_st-t abnormality"", ""exang_True"", ""slope_downsloping"", ""thal_fixed defect"", ""thal_normal"", ""thal_reversable defect""]",results/final/artifacts/heart__svm__ga__seed4__mask.npy,results/final/artifacts/heart__svm__ga__seed4__convergence.npy
heart,random_forest,GA,0,0.11240869565217394,0.7717391304347826,0.8260869565217391,0.7450980392156863,0.7835051546391752,0.8525227164036345,12,65.72954969400007,0.3442182310000135,"[""trestbps"", ""chol"", ""oldpeak"", ""ca"", ""sex_Female"", ""cp_asymptomatic"", ""cp_atypical angina"", ""cp_typical angina"", ""fbs_True"", ""restecg_st-t abnormality"", ""thal_fixed defect"", ""thal_reversable defect""]",results/final/artifacts/heart__random_forest__ga__seed0__mask.npy,results/final/artifacts/heart__random_forest__ga__seed0__convergence.npy
heart,random_forest,GA,1,0.12476956521739128,0.7989130434782609,0.8350515463917526,0.7941176470588235,0.8140703517587939,0.8790052606408417,16,65.41431213099986,0.3271588329998849,"[""trestbps"", ""thalch"", ""oldpeak"", ""ca"", ""sex_Male"", ""cp_asymptomatic"", ""cp_atypical angina"", ""fbs_False"", ""restecg_st-t abnormality"", ""exang_False"", ""exang_True"", ""slope_flat"", ""slope_upsloping"", ""thal_fixed defect"", ""thal_normal"", ""thal_reversable defect""]",results/final/artifacts/heart__random_forest__ga__seed1__mask.npy,results/final/artifacts/heart__random_forest__ga__seed1__convergence.npy
heart,random_forest,GA,2,0.11360869565217395,0.7717391304347826,0.8191489361702128,0.7549019607843137,0.7857142857142857,0.8595767575322811,15,65.1268295939999,0.3087970729998233,"[""age"", ""chol"", ""thalch"", ""oldpeak"", ""ca"", ""cp_asymptomatic"", ""cp_atypical angina"", ""fbs_True"", ""restecg_st-t abnormality"", ""exang_False"", ""exang_True"", ""slope_downsloping"", ""thal_fixed defect"", ""thal_normal"", ""thal_reversable defect""]",results/final/artifacts/heart__random_forest__ga__seed2__mask.npy,results/final/artifacts/heart__random_forest__ga__seed2__convergence.npy
heart,random_forest,GA,3,0.12316956521739128,0.7934782608695652,0.8333333333333334,0.7843137254901961,0.8080808080808081,0.8721903395504543,12,65.78434279500016,0.30860936699991726,"[""trestbps"", ""thalch"", ""oldpeak"", ""ca"", ""sex_Female"", ""cp_asymptomatic"", ""cp_typical angina"", ""fbs_False"", ""restecg_lv hypertrophy"", ""exang_True"", ""slope_flat"", ""thal_normal""]",results/final/artifacts/heart__random_forest__ga__seed3__mask.npy,results/final/artifacts/heart__random_forest__ga__seed3__convergence.npy
heart,random_forest,GA,4,0.11200869565217395,0.7771739130434783,0.8351648351648352,0.7450980392156863,0.7875647668393783,0.8580822572931612,11,65.96371480300013,0.32202602799998203,"[""trestbps"", ""chol"", ""oldpeak"", ""ca"", ""sex_Female"", ""cp_asymptomatic"", ""fbs_True"", ""restecg_st-t abnormality"", ""slope_upsloping"", ""thal_fixed defect"", ""thal_normal""]",results/final/artifacts/heart__random_forest__ga__seed4__mask.npy,results/final/artifacts/heart__random_forest__ga__seed4__convergence.npy
heart,xgboost,GA,0,0.11480869565217396,0.7880434782608695,0.8461538461538461,0.7549019607843137,0.7979274611398963,0.8920373027259684,18,20.048788805000186,0.09492769600001338,"[""chol"", ""thalch"", ""oldpeak"", ""ca"", ""sex_Female"", ""sex_Male"", ""cp_asymptomatic"", ""cp_atypical angina"", ""cp_non-anginal"", ""fbs_False"", ""restecg_lv hypertrophy"", ""restecg_normal"", ""restecg_st-t abnormality"", ""exang_True"", ""slope_downsloping"", ""slope_upsloping"", ""thal_fixed defect"", ""thal_normal""]",results/final/artifacts/heart__xgboost__ga__seed0__mask.npy,results/final/artifacts/heart__xgboost__ga__seed0__convergence.npy
heart,xgboost,GA,1,0.13513043478260872,0.7880434782608695,0.8387096774193549,0.7647058823529411,0.8,0.8819942611190817,15,19.849234030999924,0.0935679210001581,"[""chol"", ""thalch"", ""oldpeak"", ""ca"", ""cp_asymptomatic"", ""cp_atypical angina"", ""cp_typical angina"", ""fbs_False"", ""restecg_lv hypertrophy"", ""restecg_normal"", ""exang_True"", ""slope_downsloping"", ""slope_upsloping"", ""thal_fixed defect"", ""thal_normal""]",results/final/artifacts/heart__xgboost__ga__seed1__mask.npy,results/final/artifacts/heart__xgboost__ga__seed1__convergence.npy
heart,xgboost,GA,2,0.11818913043478257,0.7608695652173914,0.8152173913043478,0.7352941176470589,0.7731958762886598,0.8724294595887135,13,20.64997223499995,0.09590206199982276,"[""chol"", ""thalch"", ""oldpeak"", ""cp_asymptomatic"", ""cp_atypical angina"", ""fbs_False"", ""fbs_True"", ""restecg_lv hypertrophy"", ""restecg_normal"", ""exang_False"", ""slope_upsloping"", ""thal_normal"", ""thal_reversable defect""]",results/final/artifacts/heart__xgboost__ga__seed2__mask.npy,results/final/artifacts/heart__xgboost__ga__seed2__convergence.npy
heart,xgboost,GA,3,0.12116956521739128,0.7771739130434783,0.8144329896907216,0.7745098039215687,0.7939698492462312,0.8824127211860354,7,20.474928597000144,0.09358225300002232,"[""chol"", ""thalch"", ""oldpeak"", ""ca"", ""cp_asymptomatic"", ""fbs_False"", ""thal_normal""]",results/final/artifacts/heart__xgboost__ga__seed3__mask.npy,results/final/artifacts/heart__xgboost__ga__seed3__convergence.npy
heart,xgboost,GA,4,0.11818913043478257,0.7989130434782609,0.8421052631578947,0.7843137254901961,0.8121827411167513,0.8784074605451937,13,20.280767252999794,0.0947729409999738,"[""chol"", ""thalch"", ""oldpeak"", ""ca"", ""cp_asymptomatic"", ""cp_atypical angina"", ""cp_typical angina"", ""fbs_False"", ""restecg_st-t abnormality"", ""exang_False"", ""exang_True"", ""thal_fixed defect"", ""thal_reversable defect""]",results/final/artifacts/heart__xgboost__ga__seed4__mask.npy,results/final/artifacts/heart__xgboost__ga__seed4__convergence.npy
