Dataset,Classifier,Algorithm,Seed,ValidationFitness,Accuracy,Precision,Recall,F1,ROC_AUC,Features,SelectionRuntime,TestRuntime,SelectedFeatureNames,MaskFile,ConvergenceFile
breast,svm,PSO,0,0.012350877192982487,0.9824561403508771,1.0,0.9523809523809523,0.975609756097561,0.9930555555555556,11,2.3391435590001493,0.004846223999720678,"[""texture_mean"", ""concave points_mean"", ""symmetry_mean"", ""fractal_dimension_mean"", ""radius_se"", ""perimeter_se"", ""fractal_dimension_se"", ""texture_worst"", ""perimeter_worst"", ""area_worst"", ""concavity_worst""]",results/final/artifacts/breast__svm__pso__seed0__mask.npy,results/final/artifacts/breast__svm__pso__seed0__convergence.npy
breast,svm,PSO,1,0.012017543859649153,0.9824561403508771,1.0,0.9523809523809523,0.975609756097561,0.9923941798941799,10,2.268914209000286,0.004768689000229642,"[""texture_mean"", ""perimeter_mean"", ""symmetry_mean"", ""smoothness_se"", ""compactness_se"", ""concavity_se"", ""radius_worst"", ""texture_worst"", ""perimeter_worst"", ""concavity_worst""]",results/final/artifacts/breast__svm__pso__seed1__mask.npy,results/final/artifacts/breast__svm__pso__seed1__convergence.npy
breast,svm,PSO,2,0.013684210526315821,0.9824561403508771,1.0,0.9523809523809523,0.975609756097561,0.9927248677248677,15,2.321817505999661,0.005518014000244875,"[""radius_mean"", ""perimeter_mean"", ""area_mean"", ""smoothness_mean"", ""compactness_mean"", ""texture_se"", ""smoothness_se"", ""compactness_se"", ""concave points_se"", ""radius_worst"", ""texture_worst"", ""perimeter_worst"", ""smoothness_worst"", ""concavity_worst"", ""concave points_worst""]",results/final/artifacts/breast__svm__pso__seed2__mask.npy,results/final/artifacts/breast__svm__pso__seed2__convergence.npy
breast,svm,PSO,3,0.02070175438596497,0.9736842105263158,1.0,0.9285714285714286,0.9629629629629629,0.9920634920634921,10,2.3129809929996554,0.004979400000138412,"[""perimeter_mean"", ""area_mean"", ""compactness_mean"", ""concave points_mean"", ""symmetry_mean"", ""radius_se"", ""perimeter_se"", ""radius_worst"", ""texture_worst"", ""concavity_worst""]",results/final/artifacts/breast__svm__pso__seed3__mask.npy,results/final/artifacts/breast__svm__pso__seed3__convergence.npy
breast,svm,PSO,4,0.012350877192982487,0.9736842105263158,1.0,0.9285714285714286,0.9629629629629629,0.9894179894179894,11,2.2827632070002437,0.004965608000020438,"[""area_mean"", ""compactness_mean"", ""concave points_mean"", ""fractal_dimension_mean"", ""smoothness_se"", ""compactness_se"", ""concavity_se"", ""concave points_se"", ""texture_worst"", ""concavity_worst"", ""concave points_worst""]",results/final/artifacts/breast__svm__pso__seed4__mask.npy,results/final/artifacts/breast__svm__pso__seed4__convergence.npy
breast,random_forest,PSO,0,0.030385964912280676,0.9736842105263158,1.0,0.9285714285714286,0.9629629629629629,0.9976851851851852,13,58.59546317000013,0.2665730009998697,"[""radius_mean"", ""perimeter_mean"", ""smoothness_mean"", ""compactness_mean"", ""symmetry_mean"", ""fractal_dimension_mean"", ""texture_se"", ""concavity_se"", ""radius_worst"", ""texture_worst"", ""smoothness_worst"", ""concave points_worst"", ""symmetry_worst""]",results/final/artifacts/breast__random_forest__pso__seed0__mask.npy,results/final/artifacts/breast__random_forest__pso__seed0__convergence.npy
breast,random_forest,PSO,1,0.021368421052631637,0.956140350877193,0.9743589743589743,0.9047619047619048,0.9382716049382716,0.990244708994709,12,56.733996411000135,0.2664913260000503,"[""texture_mean"", ""area_mean"", ""smoothness_mean"", ""concavity_mean"", ""symmetry_mean"", ""fractal_dimension_mean"", ""texture_se"", ""symmetry_se"", ""fractal_dimension_se"", ""texture_worst"", ""smoothness_worst"", ""concavity_worst""]",results/final/artifacts/breast__random_forest__pso__seed1__mask.npy,results/final/artifacts/breast__random_forest__pso__seed1__convergence.npy
breast,random_forest,PSO,2,0.03005263157894734,0.9473684210526315,1.0,0.8571428571428571,0.9230769230769231,0.9879298941798941,12,58.55369923799981,0.28591395300009026,"[""radius_mean"", ""texture_mean"", ""compactness_mean"", ""concave points_mean"", ""fractal_dimension_mean"", ""texture_se"", ""smoothness_se"", ""compactness_se"", ""texture_worst"", ""smoothness_worst"", ""concavity_worst"", ""fractal_dimension_worst""]",results/final/artifacts/breast__random_forest__pso__seed2__mask.npy,results/final/artifacts/breast__random_forest__pso__seed2__convergence.npy
breast,random_forest,PSO,3,0.021035087719298302,0.9298245614035088,0.9473684210526315,0.8571428571428571,0.9,0.9738756613756614,11,57.76679173699995,0.2694683299996541,"[""compactness_mean"", ""concavity_mean"", ""concave points_mean"", ""fractal_dimension_mean"", ""perimeter_se"", ""area_se"", ""texture_worst"", ""smoothness_worst"", ""compactness_worst"", ""concavity_worst"", ""symmetry_worst""]",results/final/artifacts/breast__random_forest__pso__seed3__mask.npy,results/final/artifacts/breast__random_forest__pso__seed3__convergence.npy
breast,random_forest,PSO,4,0.0200350877192983,0.956140350877193,0.9512195121951219,0.9285714285714286,0.9397590361445783,0.9935515873015873,8,56.905981291000444,0.254162357999121,"[""area_mean"", ""smoothness_mean"", ""fractal_dimension_mean"", ""texture_se"", ""smoothness_se"", ""texture_worst"", ""concavity_worst"", ""fractal_dimension_worst""]",results/final/artifacts/breast__random_forest__pso__seed4__mask.npy,results/final/artifacts/breast__random_forest__pso__seed4__convergence.npy
breast,xgboost,PSO,0,0.021035087719298302,0.9298245614035088,0.925,0.8809523809523809,0.9024390243902439,0.9861111111111112,11,20.62282163799955,0.08493361399996502,"[""perimeter_mean"", ""compactness_mean"", ""concave points_mean"", ""radius_se"", ""area_se"", ""compactness_se"", ""concavity_se"", ""symmetry_se"", ""concavity_worst"", ""concave points_worst"", ""fractal_dimension_worst""]",results/final/artifacts/breast__xgboost__pso__seed0__mask.npy,results/final/artifacts/breast__xgboost__pso__seed0__convergence.npy
