Dataset,Classifier,Algorithm,Seed,ValidationFitness,Accuracy,Precision,Recall,F1,ROC_AUC,Features,SelectionRuntime,TestRuntime,SelectedFeatureNames,MaskFile,ConvergenceFile
breast,xgboost,CSA,1,0.022701754385964973,0.9649122807017544,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9923941798941799,16,21.33515362700018,0.09199788599926251,"[""texture_mean"", ""area_mean"", ""smoothness_mean"", ""concavity_mean"", ""concave points_mean"", ""fractal_dimension_mean"", ""radius_se"", ""area_se"", ""smoothness_se"", ""concavity_se"", ""concave points_se"", ""fractal_dimension_se"", ""area_worst"", ""compactness_worst"", ""symmetry_worst"", ""fractal_dimension_worst""]",results/final/artifacts/breast__xgboost__csa__seed1__mask.npy,results/final/artifacts/breast__xgboost__csa__seed1__convergence.npy
breast,xgboost,CSA,2,0.023035087719298304,0.9824561403508771,1.0,0.9523809523809523,0.975609756097561,0.9976851851851851,17,21.456085714000437,0.09265931399932015,"[""texture_mean"", ""area_mean"", ""smoothness_mean"", ""concavity_mean"", ""concave points_mean"", ""symmetry_mean"", ""perimeter_se"", ""area_se"", ""concavity_se"", ""concave points_se"", ""texture_worst"", ""perimeter_worst"", ""area_worst"", ""smoothness_worst"", ""concavity_worst"", ""symmetry_worst"", ""fractal_dimension_worst""]",results/final/artifacts/breast__xgboost__csa__seed2__mask.npy,results/final/artifacts/breast__xgboost__csa__seed2__convergence.npy
breast,xgboost,CSA,3,0.022368421052631638,0.9649122807017544,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9890873015873016,15,21.537363290999565,0.09187776900034805,"[""texture_mean"", ""area_mean"", ""smoothness_mean"", ""concavity_mean"", ""symmetry_mean"", ""fractal_dimension_mean"", ""radius_se"", ""perimeter_se"", ""area_se"", ""smoothness_se"", ""texture_worst"", ""smoothness_worst"", ""compactness_worst"", ""symmetry_worst"", ""fractal_dimension_worst""]",results/final/artifacts/breast__xgboost__csa__seed3__mask.npy,results/final/artifacts/breast__xgboost__csa__seed3__convergence.npy
breast,xgboost,CSA,4,0.016017543859649156,0.9912280701754386,1.0,0.9761904761904762,0.9879518072289156,0.9966931216931217,22,21.689176650999798,0.09462640899982944,"[""texture_mean"", ""area_mean"", ""smoothness_mean"", ""compactness_mean"", ""concavity_mean"", ""symmetry_mean"", ""fractal_dimension_mean"", ""texture_se"", ""area_se"", ""compactness_se"", ""concavity_se"", ""concave points_se"", ""symmetry_se"", ""fractal_dimension_se"", ""radius_worst"", ""texture_worst"", ""perimeter_worst"", ""area_worst"", ""smoothness_worst"", ""compactness_worst"", ""concavity_worst"", ""fractal_dimension_worst""]",results/final/artifacts/breast__xgboost__csa__seed4__mask.npy,results/final/artifacts/breast__xgboost__csa__seed4__convergence.npy
heart,svm,CSA,0,0.12516956521739128,0.7989130434782609,0.8421052631578947,0.7843137254901961,0.8121827411167513,0.8944285031085604,17,4.807898459000171,0.02390033299980132,"[""trestbps"", ""chol"", ""thalch"", ""oldpeak"", ""ca"", ""sex_Male"", ""cp_asymptomatic"", ""cp_non-anginal"", ""fbs_False"", ""restecg_st-t abnormality"", ""exang_False"", ""slope_downsloping"", ""slope_flat"", ""slope_upsloping"", ""thal_fixed defect"", ""thal_normal"", ""thal_reversable defect""]",results/final/artifacts/heart__svm__csa__seed0__mask.npy,results/final/artifacts/heart__svm__csa__seed0__convergence.npy
heart,svm,CSA,1,0.12396956521739129,0.8152173913043478,0.8541666666666666,0.803921568627451,0.8282828282828283,0.883428981348637,14,4.94321855599992,0.022038247000637057,"[""chol"", ""thalch"", ""oldpeak"", ""ca"", ""sex_Male"", ""cp_asymptomatic"", ""cp_non-anginal"", ""restecg_normal"", ""restecg_st-t abnormality"", ""exang_True"", ""slope_downsloping"", ""slope_flat"", ""thal_fixed defect"", ""thal_normal""]",results/final/artifacts/heart__svm__csa__seed1__mask.npy,results/final/artifacts/heart__svm__csa__seed1__convergence.npy
heart,svm,CSA,2,0.13055,0.7934782608695652,0.8404255319148937,0.7745098039215687,0.8061224489795918,0.8902439024390244,17,4.75271494899971,0.022753263000595325,"[""trestbps"", ""chol"", ""thalch"", ""oldpeak"", ""ca"", ""sex_Female"", ""cp_asymptomatic"", ""cp_atypical angina"", ""fbs_False"", ""restecg_lv hypertrophy"", ""restecg_normal"", ""exang_False"", ""exang_True"", ""slope_downsloping"", ""slope_flat"", ""thal_normal"", ""thal_reversable defect""]",results/final/artifacts/heart__svm__csa__seed2__mask.npy,results/final/artifacts/heart__svm__csa__seed2__convergence.npy
heart,svm,CSA,3,0.12436956521739129,0.7989130434782609,0.8421052631578947,0.7843137254901961,0.8121827411167513,0.8896461023433763,15,4.8100399700006164,0.022258005999901798,"[""chol"", ""thalch"", ""oldpeak"", ""ca"", ""sex_Female"", ""sex_Male"", ""cp_asymptomatic"", ""cp_atypical angina"", ""fbs_False"", ""restecg_normal"", ""exang_False"", ""slope_downsloping"", ""slope_flat"", ""thal_fixed defect"", ""thal_normal""]",results/final/artifacts/heart__svm__csa__seed3__mask.npy,results/final/artifacts/heart__svm__csa__seed3__convergence.npy
heart,svm,CSA,4,0.12516956521739128,0.7989130434782609,0.8421052631578947,0.7843137254901961,0.8121827411167513,0.8867766618842658,17,4.751033633999214,0.022303501999886066,"[""trestbps"", ""chol"", ""thalch"", ""oldpeak"", ""ca"", ""sex_Female"", ""cp_asymptomatic"", ""cp_atypical angina"", ""cp_typical angina"", ""fbs_True"", ""restecg_lv hypertrophy"", ""restecg_st-t abnormality"", ""exang_False"", ""slope_downsloping"", ""thal_fixed defect"", ""thal_normal"", ""thal_reversable defect""]",results/final/artifacts/heart__svm__csa__seed4__mask.npy,results/final/artifacts/heart__svm__csa__seed4__convergence.npy
heart,random_forest,CSA,0,0.1255695652173913,0.7989130434782609,0.8571428571428571,0.7647058823529411,0.8082901554404145,0.887912482065997,18,73.78085109200038,0.340200859000106,"[""trestbps"", ""chol"", ""thalch"", ""oldpeak"", ""ca"", ""sex_Female"", ""sex_Male"", ""cp_asymptomatic"", ""cp_atypical angina"", ""cp_non-anginal"", ""fbs_False"", ""restecg_lv hypertrophy"", ""restecg_st-t abnormality"", ""exang_False"", ""slope_upsloping"", ""thal_fixed defect"", ""thal_normal"", ""thal_reversable defect""]",results/final/artifacts/heart__random_forest__csa__seed0__mask.npy,results/final/artifacts/heart__random_forest__csa__seed0__convergence.npy
heart,random_forest,CSA,1,0.13295,0.8097826086956522,0.8526315789473684,0.7941176470588235,0.8223350253807107,0.8838474414155906,23,73.90454590799982,0.34312019099979807,"[""age"", ""trestbps"", ""chol"", ""thalch"", ""oldpeak"", ""ca"", ""sex_Female"", ""cp_asymptomatic"", ""cp_atypical angina"", ""cp_non-anginal"", ""cp_typical angina"", ""fbs_False"", ""fbs_True"", ""restecg_lv hypertrophy"", ""restecg_normal"", ""restecg_st-t abnormality"", ""exang_True"", ""slope_downsloping"", ""slope_flat"", ""slope_upsloping"", ""thal_fixed defect"", ""thal_normal"", ""thal_reversable defect""]",results/final/artifacts/heart__random_forest__csa__seed1__mask.npy,results/final/artifacts/heart__random_forest__csa__seed1__convergence.npy
heart,random_forest,CSA,2,0.12935,0.7989130434782609,0.8282828282828283,0.803921568627451,0.8159203980099502,0.8548541367766619,14,73.79332771200006,0.34207972700005485,"[""age"", ""trestbps"", ""chol"", ""oldpeak"", ""ca"", ""cp_asymptomatic"", ""restecg_lv hypertrophy"", ""restecg_normal"", ""restecg_st-t abnormality"", ""exang_False"", ""slope_downsloping"", ""thal_fixed defect"", ""thal_normal"", ""thal_reversable defect""]",results/final/artifacts/heart__random_forest__csa__seed2__mask.npy,results/final/artifacts/heart__random_forest__csa__seed2__convergence.npy
heart,random_forest,CSA,3,0.12596956521739128,0.7989130434782609,0.8350515463917526,0.7941176470588235,0.8140703517587939,0.8672285987565758,19,73.59395571099958,0.3479909640000187,"[""trestbps"", ""chol"", ""thalch"", ""oldpeak"", ""ca"", ""sex_Female"", ""cp_asymptomatic"", ""cp_atypical angina"", ""cp_non-anginal"", ""cp_typical angina"", ""fbs_False"", ""fbs_True"", ""restecg_normal"", ""restecg_st-t abnormality"", ""slope_downsloping"", ""slope_flat"", ""slope_upsloping"", ""thal_fixed defect"", ""thal_normal""]",results/final/artifacts/heart__random_forest__csa__seed3__mask.npy,results/final/artifacts/heart__random_forest__csa__seed3__convergence.npy
heart,random_forest,CSA,4,0.13175,0.7989130434782609,0.8421052631578947,0.7843137254901961,0.8121827411167513,0.889167862266858,20,73.14211449199956,0.33781586599980074,"[""trestbps"", ""chol"", ""thalch"", ""oldpeak"", ""ca"", ""sex_Female"", ""cp_asymptomatic"", ""cp_atypical angina"", ""cp_non-anginal"", ""cp_typical angina"", ""fbs_False"", ""fbs_True"", ""restecg_lv hypertrophy"", ""restecg_st-t abnormality"", ""exang_False"", ""exang_True"", ""slope_flat"", ""slope_upsloping"", ""thal_normal"", ""thal_reversable defect""]",results/final/artifacts/heart__random_forest__csa__seed4__mask.npy,results/final/artifacts/heart__random_forest__csa__seed4__convergence.npy
heart,xgboost,CSA,0,0.1255695652173913,0.7663043478260869,0.8041237113402062,0.7647058823529411,0.7839195979899497,0.8824725011956002,18,21.590255692999563,0.09458895300031145,"[""chol"", ""thalch"", ""oldpeak"", ""sex_Female"", ""sex_Male"", ""cp_asymptomatic"", ""cp_atypical angina"", ""cp_non-anginal"", ""cp_typical angina"", ""fbs_True"", ""restecg_lv hypertrophy"", ""restecg_st-t abnormality"", ""exang_False"", ""exang_True"", ""slope_downsloping"", ""slope_upsloping"", ""thal_normal"", ""thal_reversable defect""]",results/final/artifacts/heart__xgboost__csa__seed0__mask.npy,results/final/artifacts/heart__xgboost__csa__seed0__convergence.npy
heart,xgboost,CSA,1,0.12476956521739128,0.7934782608695652,0.8404255319148937,0.7745098039215687,0.8061224489795918,0.8908417025346724,16,21.226907559999745,0.09376101799989556,"[""chol"", ""thalch"", ""oldpeak"", ""ca"", ""sex_Female"", ""cp_asymptomatic"", ""cp_atypical angina"", ""cp_non-anginal"", ""cp_typical angina"", ""fbs_True"", ""restecg_normal"", ""exang_True"", ""slope_flat"", ""slope_upsloping"", ""thal_normal"", ""thal_reversable defect""]",results/final/artifacts/heart__xgboost__csa__seed1__mask.npy,results/final/artifacts/heart__xgboost__csa__seed1__convergence.npy
heart,xgboost,CSA,2,0.13215000000000002,0.782608695652174,0.8297872340425532,0.7647058823529411,0.7959183673469388,0.8965805834528934,21,21.172790218000046,0.09492997000052128,"[""age"", ""chol"", ""oldpeak"", ""ca"", ""sex_Female"", ""sex_Male"", ""cp_asymptomatic"", ""cp_atypical angina"", ""cp_non-anginal"", ""cp_typical angina"", ""fbs_False"", ""fbs_True"", ""restecg_lv hypertrophy"", ""restecg_normal"", ""restecg_st-t abnormality"", ""exang_True"", ""slope_downsloping"", ""slope_upsloping"", ""thal_fixed defect"", ""thal_normal"", ""thal_reversable defect""]",results/final/artifacts/heart__xgboost__csa__seed2__mask.npy,results/final/artifacts/heart__xgboost__csa__seed2__convergence.npy
heart,xgboost,CSA,3,0.11440869565217394,0.8152173913043478,0.8469387755102041,0.8137254901960784,0.83,0.8843256814921091,17,21.486719677999645,0.09251621700059331,"[""chol"", ""thalch"", ""oldpeak"", ""ca"", ""sex_Female"", ""cp_asymptomatic"", ""cp_atypical angina"", ""cp_non-anginal"", ""cp_typical angina"", ""fbs_False"", ""restecg_lv hypertrophy"", ""restecg_st-t abnormality"", ""slope_downsloping"", ""slope_upsloping"", ""thal_fixed defect"", ""thal_normal"", ""thal_reversable defect""]",results/final/artifacts/heart__xgboost__csa__seed3__mask.npy,results/final/artifacts/heart__xgboost__csa__seed3__convergence.npy
heart,xgboost,CSA,4,0.1255695652173913,0.7934782608695652,0.8404255319148937,0.7745098039215687,0.8061224489795918,0.8920373027259684,18,21.33404144799988,0.09459644800062961,"[""chol"", ""thalch"", ""oldpeak"", ""ca"", ""sex_Male"", ""cp_asymptomatic"", ""cp_atypical angina"", ""cp_non-anginal"", ""cp_typical angina"", ""fbs_False"", ""restecg_lv hypertrophy"", ""restecg_st-t abnormality"", ""exang_False"", ""exang_True"", ""slope_flat"", ""slope_upsloping"", ""thal_fixed defect"", ""thal_normal""]",results/final/artifacts/heart__xgboost__csa__seed4__mask.npy,results/final/artifacts/heart__xgboost__csa__seed4__convergence.npy
